date,venue,bat_team,bowl_team,ball,overs,runs,runs_last_5,wickets_last_5,wickets,total
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,0.1,0,0,0,0,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,0.2,0,0,0,0,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,0.3,1,1,0,0,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,0.4,1,1,0,0,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,0.5,1,1,0,0,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,0.6,2,2,0,0,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,1.1,3,3,0,0,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,1.2,3,3,0,0,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,1.3,3,3,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,1.4,4,4,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,1.5,10,10,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,1.6,11,11,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,2.1,11,11,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,2.2,12,12,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,2.3,13,13,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,2.4,13,13,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,2.5,14,14,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,2.6,14,14,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,7,2.7,15,15,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,3.1,19,19,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,3.2,19,19,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,3.3,20,20,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,3.4,20,20,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,3.5,20,20,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,3.6,21,21,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,4.1,21,21,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,4.2,21,21,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,4.3,22,22,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,4.4,23,23,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,4.5,24,24,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,4.6,25,25,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,5.1,26,26,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,5.2,30,30,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,5.3,31,30,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,5.4,32,31,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,5.5,36,35,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,5.6,37,35,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,7,5.7,38,35,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,6.1,39,36,1,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,6.2,39,36,0,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,6.3,43,39,0,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,6.4,44,34,0,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,6.5,46,35,0,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,6.6,47,36,0,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,7.1,47,35,0,1,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,7.2,47,34,1,2,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,7.3,47,34,1,2,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,7.4,47,33,1,2,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,7.5,47,33,2,3,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,7.6,47,32,2,3,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,8.1,48,29,2,3,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,8.2,48,29,2,3,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,8.3,48,28,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,8.4,49,29,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,8.5,51,31,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,8.6,53,32,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,9.1,53,32,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,9.2,53,32,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,9.3,54,32,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,9.4,54,31,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,9.5,55,31,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,9.6,56,31,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,10.1,57,31,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,10.2,58,28,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,10.3,58,27,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,10.4,58,26,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,10.5,58,22,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,10.6,59,22,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,11.1,60,22,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,11.2,61,22,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,11.3,65,26,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,11.4,65,22,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,11.5,66,22,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,11.6,67,21,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,12.1,68,21,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,12.2,69,22,3,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,12.3,70,23,2,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,12.4,71,24,2,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,12.5,72,25,2,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,12.6,73,26,1,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,13.1,79,32,1,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,13.2,80,32,1,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,13.3,82,34,1,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,13.4,83,35,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,13.5,85,36,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,13.6,86,35,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,14.1,87,34,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,14.2,88,35,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,14.3,89,36,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,14.4,90,36,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,14.5,92,38,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,14.6,96,41,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,15.1,100,44,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,15.2,101,44,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,15.3,103,45,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,15.4,104,46,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,15.5,105,47,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,15.6,106,48,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,16.1,110,51,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,16.2,110,50,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,16.3,114,53,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,16.4,115,50,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,16.5,119,54,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,16.6,120,54,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,7,16.7,124,57,0,4,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,17.1,124,56,1,5,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,17.2,125,56,1,5,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,17.3,129,59,1,5,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,17.4,130,59,1,5,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,17.5,131,59,1,5,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,17.6,131,58,2,6,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,7,17.7,131,52,2,6,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,18.1,133,53,2,6,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,18.2,134,52,2,6,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,18.3,134,51,3,7,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,18.4,135,50,3,7,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,18.5,135,49,3,7,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,18.6,136,49,3,7,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,1,19.1,137,49,3,7,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,2,19.2,141,52,3,7,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,3,19.3,141,51,4,8,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,4,19.4,145,53,4,8,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,5,19.5,147,51,4,8,153
2019-02-21,Sharjah Cricket Stadium,Peshawar Zalmi,Karachi Kings,6,19.6,153,53,4,8,153
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,0.1,0,0,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,0.2,0,0,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,0.3,1,1,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,0.4,1,1,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,0.5,1,1,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,0.6,5,5,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,1.1,6,6,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,1.2,6,6,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,1.3,7,7,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,1.4,8,8,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,1.5,8,8,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,1.6,8,8,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,2.1,9,9,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,2.2,9,9,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,2.3,10,10,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,2.4,11,11,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,2.5,15,15,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,2.6,15,15,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,7,2.7,16,16,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,3.1,20,20,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,3.2,21,21,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,3.3,21,21,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,3.4,27,27,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,3.5,28,28,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,3.6,34,34,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,4.1,38,38,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,4.2,42,42,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,4.3,47,47,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,4.4,53,53,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,4.5,53,53,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,4.6,54,54,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,7,4.7,54,54,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,5.1,56,56,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,5.2,57,57,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,5.3,58,57,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,5.4,59,58,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,5.5,60,59,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,5.6,60,55,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,6.1,61,55,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,6.2,65,59,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,6.3,69,62,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,6.4,70,62,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,6.5,71,63,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,6.6,72,64,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,7.1,73,64,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,7.2,77,68,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,7.3,77,67,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,7.4,79,68,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,7.5,81,66,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,7.6,82,67,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,7,7.7,82,66,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,8.1,88,68,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,8.2,88,67,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,8.3,89,68,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,8.4,90,63,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,8.5,96,68,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,8.6,100,66,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,9.1,101,63,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,9.2,102,60,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,9.3,106,59,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,9.4,107,54,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,9.5,111,58,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,9.6,112,58,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,10.1,118,64,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,10.2,120,64,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,10.3,120,63,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,10.4,126,68,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,10.5,127,68,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,10.6,128,68,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,11.1,129,69,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,11.2,131,70,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,11.3,132,67,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,11.4,135,66,0,0,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,11.5,135,65,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,11.6,135,64,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,12.1,137,65,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,12.2,137,64,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,12.3,137,60,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,12.4,137,60,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,12.5,138,59,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,12.6,139,58,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,7,12.7,140,58,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,13.1,146,64,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,13.2,147,59,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,13.3,153,65,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,13.4,154,65,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,13.5,155,65,1,1,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,13.6,155,59,2,2,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,14.1,155,55,2,2,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,14.2,156,55,2,2,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,14.3,156,54,2,2,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,14.4,156,50,2,2,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,14.5,157,50,2,2,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,14.6,157,46,3,3,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,15.1,163,51,3,3,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,15.2,163,45,3,3,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,15.3,163,43,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,15.4,163,43,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,15.5,164,38,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,15.6,164,37,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,16.1,165,37,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,16.2,166,37,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,16.3,167,36,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,16.4,167,35,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,16.5,168,33,4,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,16.6,174,39,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,17.1,176,41,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,17.2,176,39,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,17.3,176,39,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,17.4,177,40,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,17.5,178,41,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,17.6,178,40,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,18.1,179,40,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,18.2,181,41,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,18.3,181,35,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,4,18.4,182,35,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,5,18.5,186,33,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,6,18.6,192,38,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,1,19.1,194,39,3,4,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,2,19.2,194,39,3,5,196
2019-02-22,Sharjah Cricket Stadium,Multan Sultans,Lahore Qalandars,3,19.3,195,40,3,5,196
